#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764757998021932288,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998024564480,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998026595328,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757997671176960,0.004354363,0.010074289,-0.006340857,0.235545327,0.515530120,9.771874379
1764757998028263168,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998030462976,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998031798016,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757997677168896,0.000064274,0.010337527,-0.005587045,0.292451779,0.501954874,9.778580505
1764757998033361152,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998034625024,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757998035813632,0.006391587,-0.007989483,-0.230629757,0.632436275,-0.224401951,-0.026087761
1764757997682573312,0.005818898,0.003051086,-0.009483729,0.282051392,0.479117085,9.840682121
1764757998037167616,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998040120064,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998043269632,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997688261632,0.003490884,0.008336744,-0.006381431,0.301983614,0.416322219,9.779494129
1764757998044664832,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998046081280,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998048065792,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998049686784,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997693793792,0.004478121,0.007346628,-0.009856955,0.270053979,0.509449940,9.942412571
1764757998051653376,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998054013184,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997699710976,0.001002717,0.005026264,-0.010652264,0.248213381,0.522900352,9.894327838
1764757998056496896,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998059166208,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997705706496,0.004211508,0.007349600,-0.008691241,0.359529904,0.599733276,9.826405090
1764757998061872896,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998064284416,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997711598336,0.002529264,0.008641747,-0.010362095,0.363505380,0.426014011,9.936352293
1764757998066566144,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998072211200,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757997717659392,0.002270171,0.009750604,-0.010435052,0.206711907,0.515473601,9.836932909
1764757998074641920,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998076539392,-0.015446335,0.018642128,-0.322775126,0.632436275,-0.224401951,-0.026087761
1764757998078421504,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757997722863104,-0.000498535,0.007602546,-0.011943360,0.310024605,0.441710514,9.837798936
1764757998080651264,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757998083214592,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757998084563968,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757997728544512,0.006359742,0.007744217,-0.008489040,0.261906682,0.445424032,9.824661717
1764757998086518016,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757998088317184,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757998089849344,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757997734244352,0.004171026,0.013507769,-0.009388739,0.343944866,0.499393744,9.801299144
1764757998091484160,-0.047936901,0.125168577,-0.331297249,-0.531712055,0.123126507,-0.033406734
1764757998093725696,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997739671808,0.002578523,0.008670756,-0.008530586,0.258537456,0.485928268,9.925662560
1764757998097061632,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998099227648,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998101236992,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997745416960,0.001685617,0.006601170,-0.009330827,0.294081477,0.487433763,9.842068678
1764757998103187968,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998105138432,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997751539712,0.003360807,0.010445120,-0.005759570,0.252121175,0.459235118,9.897658229
1764757998108727552,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997756832512,0.002074312,0.008093964,-0.009486568,0.196426788,0.414648744,9.827050041
1764757998112783872,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998115130624,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998117252608,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997762395392,0.004104286,0.010350759,-0.007077861,0.226775871,0.432924756,9.933539012
1764757998118865408,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998120343808,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998122394880,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997768255232,-0.000211661,0.009850384,-0.009783146,0.237565927,0.427475395,9.801212236
1764757998124979200,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998127435520,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757997773447680,0.002403113,0.010292532,-0.009548728,0.213505608,0.561906989,9.889121791
1764757998129743104,-0.059122179,0.139549643,-0.295078248,-0.531712055,0.123126507,-0.033406734
1764757998131255808,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997779045888,0.001967510,0.011603478,-0.007387765,0.288580560,0.453027437,9.794140994
1764757998133796608,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757998137623296,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997784621056,0.002053654,0.008860460,-0.009530693,0.193097392,0.430390772,9.899295259
1764757998140763904,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757998143874560,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997790080768,0.004022006,0.007834247,-0.010207250,0.322017350,0.513206505,9.875916547
1764757998148239616,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997795765760,0.001411773,0.007358358,-0.010223986,0.338926634,0.370710527,9.891343428
1764757998152058880,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997801745152,0.002876555,0.006188144,-0.008021217,0.212124427,0.488642406,9.920768434
1764757998157107968,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757998159921152,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997806916608,0.005092803,0.007051907,-0.009914447,0.193571341,0.475325762,9.896103071
1764757998163126016,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757998166597888,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757998168693504,-0.033023197,0.053795855,-0.232227653,-0.574906826,0.063306332,0.030936241
1764757997812508416,0.004257834,0.006370045,-0.010577367,0.277201008,0.514476485,9.938046685
1764757998170017024,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998171735040,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997818169088,0.002291326,0.008053883,-0.008637676,0.250769464,0.532149179,9.812119600
1764757998174186496,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998176518656,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997824243200,0.002143084,0.011718362,-0.010155589,0.203652230,0.480044632,9.934842680
1764757998179371776,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997830196480,0.000487812,0.012514384,-0.006792541,0.222524840,0.429743298,9.821815463
1764757998186102272,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998189496832,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997835867904,0.002037218,0.011145526,-0.007494797,0.285996108,0.512288632,9.863356452
1764757998191676416,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998193948672,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998196219904,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997841341696,0.001649674,0.009275933,-0.006235245,0.251719405,0.471682831,9.873370778
1764757998197960448,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998200148992,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998201752320,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997847092992,0.000285225,0.005864535,-0.008889803,0.100366876,0.426529361,9.924079304
1764757998203627776,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998205795072,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998207854848,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997852257536,0.000515149,0.008454194,-0.008370456,0.203252408,0.454905560,9.848705657
1764757998210110464,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998212446720,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757997857494784,-0.000496995,0.010675874,-0.005666691,0.125465452,0.412385839,9.829555810
1764757998214111232,-0.027696876,-0.064448498,-0.133158058,-0.574906826,0.063306332,0.030936241
1764757998215646720,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757998217682176,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757997862583552,-0.000918239,0.009105534,-0.007737291,0.278389251,0.433933519,9.946331018
1764757998220534272,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757998222714880,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757997868628480,0.003357620,0.011073984,-0.010081225,0.180143233,0.437947861,9.866616210
1764757998224420096,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757998226022400,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757998228096000,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757997873970688,0.003540113,0.007670226,-0.008116186,0.106622110,0.377648061,9.822379476
1764757998231874816,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757997879323392,0.003949209,0.007494263,-0.007546523,0.157286157,0.485931269,9.911073372
1764757998236205824,-0.040480047,-0.086819053,-0.108656973,-0.370967865,0.146962643,-0.221937180
1764757998238436864,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998240361216,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997884559104,0.005279250,0.007892258,-0.010106278,0.171512851,0.518470152,9.937067913
1764757998242655488,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998244866304,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997889649408,0.002197253,0.010029350,-0.009381700,0.235452131,0.497594266,9.942364058
1764757998247895040,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998250368256,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997895483904,-0.000484164,0.008494968,-0.007622791,0.068358072,0.546339884,9.874504067
1764757998251938304,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998253652480,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998255538944,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998256982272,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997900599552,0.001664437,0.007721947,-0.008441997,0.198817582,0.390019335,9.863483753
1764757998258357760,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997905836032,0.000909239,0.009426013,-0.006391980,0.197164230,0.444035679,9.847158781
1764757998261433344,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998264627200,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998267183360,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757997911611904,0.003323082,0.009735874,-0.009460766,0.171452193,0.427340278,9.936878473
1764757998269358592,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998271396096,-0.067111664,0.014381070,-0.096939065,-0.370967865,0.146962643,-0.221937180
1764757998272999936,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757997917245952,0.002454756,0.011609189,-0.006011770,0.232113197,0.472871037,9.947514240
1764757998275074816,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757997923008000,0.000832407,0.005938729,-0.009866131,0.225382584,0.441423214,9.939464403
1764757998279748096,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998281621248,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998283425280,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757997928301056,0.000332498,0.007478864,-0.011225990,0.106542178,0.452894321,9.971622979
1764757998285073408,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998286544384,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998288517376,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757997934025472,0.003739451,0.006879055,-0.007853787,0.207006639,0.385034504,9.871002895
1764757998290914304,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998292569344,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998294245632,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757998295798528,-0.109189607,0.014913702,-0.033023197,-0.644706726,0.278193951,-0.063971996
1764757997939603968,-0.000234304,0.010837945,-0.009365294,0.255700448,0.454276889,9.891826916
1764757998297730304,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998299731456,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997945142016,0.001086393,0.009281674,-0.008599567,0.170523018,0.439347985,10.000201023
1764757998301926144,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998304701184,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997950954752,-0.003540312,0.008883523,-0.007556336,0.149357072,0.429692257,9.859070422
1764757998306868736,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998308753664,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998310995456,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997956702208,0.003609711,0.005442195,-0.009324088,0.139595805,0.468787592,9.948593316
1764757998313550080,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998315553536,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998317208832,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997962741248,0.000457354,0.010036395,-0.004373886,0.138411126,0.488889986,9.795655078
1764757998320354560,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998321949440,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998323909632,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997968006144,0.002015830,0.009592442,-0.008522115,0.057536946,0.385836961,9.866277454
1764757998325820160,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998327818496,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997973778688,0.000430021,0.010051809,-0.008212015,0.050211208,0.465612491,9.872177025
1764757998330254336,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998332561152,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757998334009088,-0.133690685,-0.035686359,0.067111664,-0.644706726,0.278193951,-0.063971996
1764757997978916864,0.000800242,0.006282582,-0.008630863,0.109322898,0.440595359,9.975495992
1764757998335449600,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998336819712,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998337971968,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998339222016,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998340330752,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757997984574720,-0.001865945,0.005396849,-0.006711291,0.011225413,0.382708485,9.794719067
1764757998341564672,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998343452160,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757997990139136,0.000847085,0.010388992,-0.006332083,0.126072848,0.442689982,9.945744923
1764757998345375488,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757998347793920,-0.138484374,-0.080427468,0.156593874,-0.401573181,-0.053964138,-0.122231483
1764757997995392512,0.002209568,0.008486063,-0.004044729,0.201322086,0.431599275,9.988555652
1764757998350429440,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998352626688,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998354651904,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998355987968,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998001061376,0.000344193,0.009915205,-0.010164642,0.061170137,0.476541920,9.920079544
1764757998357292800,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998359385856,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998360822784,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998362706176,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998007094016,0.002284920,0.010004655,-0.006018393,0.156126361,0.363996853,9.860534733
1764757998364302336,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998366046208,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998367467520,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998012561664,0.003810500,0.008161564,-0.008137686,0.042341389,0.471319523,9.916039504
1764757998368799488,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998370106880,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998372352768,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998017823232,0.001177586,0.007703456,-0.006562646,0.070545121,0.409884148,9.852987327
1764757998373795328,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998375908864,-0.179497063,-0.099069595,0.192812860,-0.401573181,-0.053964138,-0.122231483
1764757998377364480,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998378984192,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998022953728,0.000772034,0.012521054,-0.004272193,0.160618616,0.435254157,10.000070659
1764757998380695552,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998381975808,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998028510464,0.001772961,0.008112249,-0.007012896,0.136675688,0.418358406,9.908660855
1764757998384219904,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998387944448,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998034347008,-0.002703689,0.011988020,-0.006156918,0.166480385,0.434313752,9.895384103
1764757998391044096,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998039546624,0.000372678,0.010192674,-0.007290715,0.110238486,0.437508091,9.873203649
1764757998394260992,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998397846528,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998045135104,0.000565511,0.007575562,-0.006549079,0.124407302,0.369463301,9.908611807
1764757998402402816,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998405278976,-0.225836068,-0.045273740,0.161920190,0.214509964,-0.027153969,-0.181176186
1764757998050981376,0.001832617,0.008142488,-0.007464558,0.111024005,0.400879498,9.873513934
1764757998407686656,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998409650688,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998057048832,-0.000866618,0.008507428,-0.006122670,0.022008289,0.465816940,9.844110114
1764757998411812608,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998415469568,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998418254848,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998062362112,-0.001752606,0.009572478,-0.006501592,0.053665872,0.389009320,9.888638764
1764757998420180224,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998422331136,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998067520256,-0.001292021,0.009628097,-0.006281400,0.149209839,0.426724783,9.940824936
1764757998424214528,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998427599616,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998072617728,-0.000404816,0.009163476,-0.005267531,0.164275203,0.374161023,10.013058381
1764757998430616576,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998433820672,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998078721536,0.000028795,0.007395851,-0.010074962,0.141138816,0.366518589,9.906201223
1764757998436607488,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998438917888,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998084034048,0.001233355,0.011043333,-0.003734295,0.089757719,0.353414206,9.927561470
1764757998440705536,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998444757760,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998089966592,-0.002099731,0.011961824,-0.002955032,0.042606444,0.345918646,9.862538716
1764757998447657984,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998449441280,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998451323648,-0.219444484,0.014381070,0.142212808,0.214509964,-0.027153969,-0.181176186
1764757998095408640,0.002508305,0.008307591,-0.004733388,0.161769776,0.365096990,9.897083976
1764757998453015808,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998455356416,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998101191424,-0.002522920,0.010834073,-0.006222777,0.105404799,0.275447554,10.008549610
1764757998457917696,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998460609280,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998461795072,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998462802688,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998106706944,-0.003168721,0.009166297,-0.006484981,-0.005417976,0.374802768,9.884165779
1764757998463631616,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998464544256,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998465787136,-0.173105478,-0.004261058,0.160322294,-0.091461658,-0.055397987,0.310495853
1764757998467589376,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998112243456,-0.000480097,0.007791745,-0.006221513,0.103471952,0.454108100,9.949920662
1764757998469409536,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998471199232,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998473061120,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998118331136,0.000260869,0.007984487,-0.004880590,0.099347760,0.425346585,9.911614475
1764757998474844672,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998476389632,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998123865344,-0.000630984,0.008030161,-0.004780953,0.133014286,0.330991602,9.966361495
1764757998478875392,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998481980160,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998129835008,-0.002949650,0.009802809,-0.005310306,0.004577969,0.463475685,9.929016217
1764757998484164352,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998487959808,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998488957696,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998489780224,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
